CurrentTime	Cell0:A	Cell0:B	Cell0:C	Cell1:A	Cell1:B	Cell1:C
2.99805	1645	3815	1134	3121	1563	1378
2.99814	1646	3816	1133	3121	1563	1378
2.99817	1646	3816	1133	3121	1563	1378
2.99834	1646	3816	1133	3121	1563	1378
2.99839	1646	3816	1133	3121	1563	1378
2.99839	1646	3816	1133	3121	1563	1378
2.99857	1646	3816	1133	3121	1563	1378
2.9988	1646	3816	1133	3122	1564	1377
2.99918	1645	3815	1134	3122	1564	1377
2.99929	1645	3815	1134	3123	1565	1376
2.99941	1646	3816	1133	3123	1565	1376
2.9995	1647	3817	1132	3123	1565	1376
2.99962	1647	3817	1132	3123	1565	1376
2.99975	1647	3817	1132	3122	1564	1377
2.99997	1647	3817	1132	3123	1565	1376
3.00043	1647	3817	1132	3123	1565	1376
3.0005	1647	3817	1132	3123	1565	1376
3.00081	1647	3817	1132	3122	1565	1376
3.00125	1647	3817	1132	3122	1565	1376
3.00158	1646	3816	1133	3120	1563	1378
3.0019	1646	3816	1133	3120	1563	1378
3.00207	1645	3816	1133	3120	1563	1378
3.0023	1644	3815	1134	3120	1563	1378
3.00241	1644	3815	1134	3120	1563	1378
3.00271	1644	3815	1134	3120	1563	1378
3.00283	1644	3815	1134	3121	1564	1377
3.00288	1645	3816	1133	3121	1564	1377
3.00295	1644	3815	1134	3120	1563	1378
3.00301	1644	3815	1134	3120	1563	1378
3.00317	1644	3815	1134	3120	1563	1378
3.00328	1645	3816	1133	3120	1563	1378
3.00329	1645	3816	1133	3120	1563	1378
3.00333	1645	3816	1133	3120	1563	1378
3.0037	1646	3817	1132	3120	1563	1378
3.00371	1645	3816	1133	3119	1562	1379
3.00374	1645	3816	1133	3119	1562	1379
3.00377	1645	3816	1133	3119	1562	1379
3.00404	1645	3816	1133	3119	1562	1379
3.00406	1645	3816	1133	3119	1562	1379
3.00409	1645	3816	1133	3119	1562	1379
3.0042	1646	3817	1132	3119	1562	1379
3.00452	1646	3817	1132	3119	1562	1379
3.00456	1645	3816	1133	3119	1562	1379
3.0046	1645	3816	1133	3119	1562	1379
3.00461	1645	3816	1133	3119	1562	1379
3.0047	1645	3816	1133	3119	1562	1379
3.00486	1645	3816	1133	3119	1562	1379
3.00525	1646	3817	1132	3119	1562	1379
3.00525	1646	3817	1132	3120	1563	1378
3.00531	1646	3817	1132	3120	1563	1378
3.00533	1646	3817	1132	3120	1563	1378
3.00533	1646	3817	1132	3120	1563	1378
3.0054	1645	3816	1133	3119	1562	1379
3.00544	1645	3816	1133	3119	1562	1379
3.00562	1645	3816	1133	3119	1562	1379
3.00593	1645	3816	1133	3119	1562	1379
3.00604	1645	3816	1133	3119	1562	1379
3.00607	1645	3816	1133	3120	1563	1378
3.00615	1645	3816	1133	3120	1563	1378
3.0063	1645	3816	1133	3120	1563	1378
3.00635	1645	3816	1133	3120	1563	1378
3.0065	1645	3816	1133	3120	1563	1378
3.00659	1645	3816	1133	3120	1563	1378
3.00666	1645	3816	1133	3120	1563	1378
3.00671	1645	3816	1133	3120	1563	1378
3.00676	1645	3816	1133	3120	1563	1378
3.00686	1645	3816	1133	3120	1563	1378
3.00697	1645	3816	1133	3120	1563	1378
3.00721	1645	3816	1133	3120	1563	1378
3.00742	1645	3816	1133	3120	1563	1378
3.00777	1645	3816	1133	3120	1563	1378
3.00778	1645	3816	1133	3120	1563	1378
3.00807	1645	3816	1133	3119	1562	1379
3.00848	1644	3816	1133	3119	1562	1379
3.0086	1644	3816	1133	3119	1562	1379
3.00864	1643	3815	1134	3119	1562	1379
3.00893	1643	3815	1134	3119	1561	1379
3.00942	1643	3815	1134	3119	1561	1379
3.00958	1642	3814	1135	3119	1561	1379
3.01001	1642	3814	1135	3120	1562	1378
3.0101	1642	3814	1135	3120	1562	1378
3.01023	1643	3815	1134	3120	1562	1378
3.01046	1643	3815	1134	3119	1561	1379
3.01063	1643	3815	1134	3119	1561	1379
3.011	1643	3815	1134	3119	1561	1379
3.01105	1643	3815	1134	3119	1561	1379
3.0113	1643	3815	1134	3119	1561	1379
3.01146	1643	3815	1134	3119	1561	1379
3.0117	1643	3815	1134	3119	1561	1379
3.0117	1643	3815	1134	3119	1561	1379
3.01174	1643	3815	1134	3119	1561	1379
3.01179	1643	3815	1134	3119	1561	1379
3.01187	1643	3815	1134	3119	1561	1379
3.01205	1643	3815	1134	3119	1561	1379
3.0121	1643	3815	1134	3120	1562	1378
3.01232	1643	3815	1134	3121	1563	1377
3.01232	1643	3815	1134	3121	1563	1377
3.01242	1643	3815	1134	3122	1564	1376
3.01256	1643	3815	1134	3122	1564	1376
3.01268	1643	3815	1134	3122	1564	1376
3.01269	1643	3815	1134	3122	1564	1376
3.01292	1643	3815	1134	3123	1565	1375
3.01314	1643	3815	1134	3123	1565	1375
3.01315	1643	3815	1134	3123	1565	1375
3.01329	1643	3815	1134	3123	1565	1375
3.01343	1643	3815	1134	3123	1565	1375
3.0135	1644	3816	1133	3123	1565	1375
3.0135	1644	3816	1133	3122	1564	1376
3.01351	1641	3813	1136	3122	1564	1376
3.01352	1641	3813	1136	3122	1564	1376
3.01377	1641	3813	1136	3122	1564	1376
3.01396	1641	3813	1136	3122	1564	1376
3.01412	1641	3813	1136	3122	1564	1376
3.01416	1641	3813	1136	3122	1564	1376
3.01419	1641	3813	1136	3122	1564	1376
3.01432	1641	3813	1136	3122	1564	1376
3.01436	1640	3812	1137	3121	1563	1377
3.01513	1640	3812	1137	3121	1563	1377
3.01514	1639	3811	1138	3121	1563	1377
3.01517	1639	3811	1138	3121	1563	1377
3.01533	1640	3812	1137	3121	1563	1377
3.01533	1640	3812	1137	3122	1564	1376
3.01558	1640	3812	1137	3123	1565	1375
3.01567	1640	3812	1137	3123	1565	1375
3.01595	1641	3813	1136	3123	1565	1375
3.01641	1641	3813	1136	3123	1565	1375
3.01646	1641	3813	1136	3123	1565	1375
3.01663	1641	3813	1136	3124	1566	1374
3.01677	1641	3813	1136	3124	1566	1374
3.01693	1641	3813	1136	3124	1566	1374
3.01707	1641	3813	1136	3124	1566	1374
3.01714	1641	3813	1136	3124	1566	1374
3.01723	1641	3813	1136	3124	1566	1374
3.01724	1641	3813	1136	3125	1567	1373
3.01732	1641	3813	1136	3125	1567	1373
3.01742	1641	3813	1136	3125	1567	1373
3.01758	1641	3813	1136	3124	1567	1373
3.01771	1638	3810	1139	3123	1566	1374
3.01772	1638	3810	1139	3122	1566	1374
3.0179	1638	3810	1139	3122	1566	1374
3.01802	1638	3810	1139	3122	1566	1374
3.0184	1638	3810	1139	3122	1566	1374
3.0184	1638	3810	1139	3122	1566	1374
3.01874	1638	3810	1139	3121	1565	1375
3.01875	1639	3811	1138	3121	1565	1375
3.01876	1639	3811	1138	3121	1565	1375
3.01902	1639	3811	1138	3121	1565	1375
3.01922	1639	3811	1138	3121	1565	1375
3.01924	1638	3810	1139	3120	1564	1376
3.0194	1638	3810	1139	3120	1564	1376
3.01947	1638	3810	1139	3120	1564	1376
3.01958	1638	3810	1139	3120	1564	1376
3.01967	1638	3810	1139	3120	1564	1376
3.01973	1638	3810	1139	3120	1564	1376
3.01994	1638	3810	1139	3120	1564	1376
3.02003	1638	3810	1139	3120	1564	1376
3.02004	1638	3810	1139	3120	1564	1376
3.02021	1638	3810	1139	3120	1563	1376
3.02035	1638	3810	1139	3120	1563	1376
3.02063	1638	3810	1139	3120	1563	1376
3.02063	1639	3811	1138	3120	1563	1376
3.02085	1640	3812	1137	3120	1563	1376
3.02123	1640	3812	1137	3118	1561	1378
3.02125	1640	3812	1137	3118	1561	1378
3.02148	1640	3812	1137	3118	1561	1378
3.02166	1641	3813	1136	3118	1561	1378
3.02167	1641	3813	1136	3118	1561	1378
3.02167	1641	3813	1136	3117	1560	1379
3.02174	1641	3813	1136	3116	1559	1380
3.02178	1641	3813	1136	3116	1559	1380
3.02221	1641	3813	1136	3116	1559	1380
3.02229	1641	3813	1136	3116	1559	1380
3.02245	1641	3813	1136	3116	1559	1380
3.02248	1641	3813	1136	3116	1559	1380
3.02254	1641	3813	1136	3115	1558	1381
3.02255	1641	3813	1136	3115	1557	1381
3.02266	1642	3814	1135	3115	1557	1381
3.02282	1643	3815	1134	3115	1557	1381
3.02303	1644	3816	1133	3115	1557	1381
3.02303	1644	3816	1133	3115	1556	1381
3.02328	1644	3816	1133	3115	1556	1381
3.0233	1644	3816	1133	3115	1556	1381
3.02358	1644	3816	1133	3114	1555	1382
3.02372	1644	3816	1133	3114	1555	1382
3.02378	1644	3816	1133	3114	1555	1382
3.02379	1644	3816	1133	3115	1556	1381
3.02393	1644	3816	1133	3115	1556	1381
3.02409	1644	3816	1133	3115	1557	1381
3.02409	1644	3816	1133	3116	1558	1380
3.02411	1644	3816	1133	3116	1557	1380
3.02412	1644	3816	1133	3116	1557	1380
3.02459	1643	3815	1134	3116	1557	1380
3.02462	1643	3815	1134	3116	1557	1380
3.02493	1643	3815	1134	3116	1557	1380
3.02507	1642	3814	1135	3116	1557	1380
3.02518	1642	3814	1135	3116	1557	1380
3.02525	1642	3814	1135	3116	1557	1380
3.02534	1642	3814	1135	3116	1557	1380
3.0254	1642	3814	1135	3116	1557	1380
3.02575	1642	3814	1135	3116	1557	1380
3.02583	1641	3813	1136	3116	1557	1380
3.02606	1641	3813	1136	3116	1557	1380
3.02644	1641	3813	1136	3116	1558	1380
3.02657	1641	3813	1136	3116	1558	1380
3.02661	1641	3813	1136	3115	1557	1381
3.02722	1641	3813	1136	3115	1557	1381
3.02725	1641	3813	1136	3114	1557	1381
3.02738	1641	3813	1136	3115	1558	1380
3.0274	1641	3813	1136	3115	1558	1380
3.02754	1641	3813	1136	3115	1558	1380
3.02809	1641	3813	1136	3115	1558	1380
3.0282	1641	3813	1136	3115	1558	1380
3.02834	1641	3813	1136	3115	1558	1380
3.02871	1641	3813	1136	3115	1558	1380
3.02879	1641	3813	1136	3115	1558	1380
3.02899	1641	3813	1136	3115	1558	1380
3.02902	1642	3814	1135	3115	1558	1380
3.02905	1642	3814	1135	3114	1557	1381
3.02914	1642	3814	1135	3115	1558	1380
3.02924	1641	3814	1135	3115	1558	1380
3.02925	1641	3814	1135	3115	1558	1380
3.02928	1641	3814	1135	3115	1558	1380
3.02944	1641	3814	1135	3116	1559	1379
3.02946	1641	3814	1135	3116	1559	1379
3.02951	1641	3814	1135	3116	1559	1379
3.02962	1641	3814	1135	3116	1559	1379
3.02983	1641	3814	1135	3116	1559	1379
3.02983	1641	3814	1135	3115	1558	1380
3.02993	1639	3812	1137	3115	1558	1380
3.03008	1639	3812	1137	3115	1558	1380
3.03044	1639	3812	1137	3115	1558	1380
3.03065	1639	3812	1137	3115	1558	1380
3.03101	1639	3812	1137	3115	1558	1380
3.03105	1640	3813	1136	3115	1558	1380
3.03112	1640	3813	1136	3115	1558	1380
3.03114	1641	3814	1135	3115	1558	1380
3.03123	1641	3814	1135	3116	1559	1379
3.03129	1641	3814	1135	3117	1560	1378
3.03137	1641	3814	1135	3118	1561	1377
3.03143	1641	3814	1135	3118	1561	1377
3.03147	1641	3814	1135	3119	1562	1376
3.03228	1641	3814	1135	3118	1561	1377
3.03237	1640	3813	1136	3118	1561	1377
3.03266	1640	3813	1136	3118	1561	1377
3.03298	1639	3813	1136	3118	1561	1377
3.03301	1639	3813	1136	3118	1561	1377
3.03304	1639	3813	1136	3118	1561	1377
3.03307	1639	3813	1136	3118	1561	1377
3.0331	1640	3814	1135	3118	1561	1377
3.03319	1640	3814	1135	3117	1560	1378
3.03343	1640	3814	1135	3117	1560	1378
3.0336	1640	3814	1135	3117	1560	1378
3.0336	1640	3814	1135	3117	1560	1378
3.0336	1640	3814	1135	3117	1560	1378
3.03361	1640	3814	1135	3117	1560	1378
3.03379	1640	3814	1135	3117	1560	1378
3.03392	1640	3814	1135	3117	1559	1378
3.03392	1640	3814	1135	3115	1557	1380
3.034	1641	3815	1134	3115	1557	1380
3.03402	1641	3815	1134	3115	1557	1380
3.03403	1641	3815	1134	3115	1557	1380
3.03407	1641	3815	1134	3116	1558	1379
3.0343	1641	3815	1134	3116	1558	1379
3.03457	1641	3815	1134	3116	1558	1379
3.03462	1641	3815	1134	3116	1558	1379
3.03473	1641	3815	1134	3116	1558	1379
3.03474	1641	3815	1134	3116	1558	1379
3.03479	1641	3815	1134	3116	1558	1379
3.03491	1641	3815	1134	3116	1558	1379
3.03527	1641	3815	1134	3116	1558	1379
3.03528	1641	3815	1134	3117	1559	1378
3.03544	1641	3815	1134	3117	1559	1378
3.03555	1641	3815	1134	3118	1560	1377
3.03588	1641	3815	1134	3117	1559	1378
3.03595	1641	3815	1134	3117	1559	1378
3.03596	1641	3815	1134	3118	1560	1377
3.03606	1641	3815	1134	3118	1560	1377
3.0362	1642	3816	1133	3118	1560	1377
3.03627	1642	3816	1133	3119	1561	1376
3.03628	1642	3816	1133	3120	1562	1375
3.03628	1642	3816	1133	3120	1562	1375
3.03637	1642	3816	1133	3120	1562	1375
3.03642	1642	3816	1133	3119	1561	1376
3.03663	1642	3816	1133	3119	1561	1376
3.03698	1642	3816	1133	3119	1561	1376
3.03718	1642	3816	1133	3119	1561	1376
3.03729	1642	3816	1133	3117	1559	1378
3.03739	1642	3816	1133	3117	1559	1378
3.03764	1642	3816	1133	3117	1559	1378
3.03766	1643	3817	1132	3117	1559	1378
3.03771	1643	3817	1132	3117	1559	1378
3.0379	1643	3817	1132	3117	1559	1378
3.03791	1643	3817	1132	3117	1559	1378
3.03791	1644	3818	1131	3117	1559	1378
3.03797	1644	3818	1131	3117	1559	1378
3.038	1644	3818	1131	3117	1559	1378
3.038	1644	3818	1131	3115	1557	1380
3.03818	1643	3817	1132	3114	1556	1381
3.0383	1643	3817	1132	3114	1556	1381
3.03842	1644	3818	1131	3114	1556	1381
3.03862	1644	3818	1131	3114	1556	1381
3.03871	1645	3819	1130	3114	1556	1381
3.03875	1645	3819	1130	3114	1556	1381
3.03882	1645	3819	1130	3114	1556	1381
3.03903	1645	3819	1130	3114	1556	1381
3.03961	1645	3819	1130	3114	1556	1381
3.03963	1645	3819	1130	3114	1556	1381
3.03998	1645	3819	1130	3112	1554	1383
3.04002	1645	3819	1130	3112	1554	1383
3.04006	1645	3819	1130	3112	1554	1383
3.04011	1646	3820	1129	3112	1554	1383
3.0402	1646	3820	1129	3112	1554	1383
3.04045	1646	3820	1129	3112	1554	1383
3.04063	1646	3820	1129	3111	1553	1384
3.04068	1646	3820	1129	3111	1553	1384
3.04072	1646	3820	1129	3111	1553	1384
3.04101	1646	3820	1129	3111	1553	1384
3.04103	1646	3820	1129	3111	1553	1384
3.04127	1646	3820	1129	3111	1553	1384
3.04139	1646	3820	1129	3111	1553	1384
3.04158	1646	3820	1129	3111	1553	1384
3.04159	1646	3820	1129	3111	1553	1384
3.04164	1646	3820	1129	3111	1553	1384
3.04189	1646	3820	1129	3111	1553	1384
3.04208	1646	3820	1129	3111	1553	1384
3.04277	1646	3820	1129	3111	1553	1384
3.04278	1646	3820	1129	3111	1553	1384
3.0429	1646	3820	1129	3111	1553	1384
3.04292	1646	3820	1129	3111	1553	1384
3.04358	1646	3820	1129	3111	1553	1384
3.0436	1646	3820	1129	3111	1553	1384
3.04372	1646	3820	1129	3112	1554	1383
3.04376	1646	3820	1129	3111	1553	1384
3.04423	1646	3820	1129	3111	1553	1384
3.04447	1646	3820	1129	3111	1553	1384
3.04453	1647	3821	1128	3111	1553	1384
3.04473	1646	3820	1129	3111	1553	1384
3.04489	1647	3821	1128	3111	1553	1384
3.04529	1647	3821	1128	3111	1553	1384
3.04535	1647	3821	1128	3111	1553	1384
3.04543	1647	3821	1128	3110	1552	1385
3.04576	1647	3821	1128	3110	1552	1385
3.04594	1647	3821	1128	3110	1552	1385
3.04602	1647	3821	1128	3110	1552	1385
3.04605	1647	3821	1128	3110	1552	1385
3.0461	1648	3822	1127	3110	1552	1385
3.0461	1648	3822	1127	3110	1552	1385
3.04617	1648	3822	1127	3110	1552	1385
3.04617	1648	3822	1127	3109	1551	1386
3.0463	1647	3821	1128	3109	1551	1386
3.04661	1647	3821	1128	3109	1551	1386
3.04673	1647	3821	1128	3109	1551	1386
3.04698	1647	3821	1128	3109	1551	1386
3.04706	1647	3821	1128	3109	1551	1386
3.04734	1647	3821	1128	3109	1551	1386
3.04745	1647	3821	1128	3109	1551	1386
3.04755	1647	3821	1128	3109	1551	1386
3.04758	1647	3821	1128	3109	1551	1386
3.04759	1647	3821	1128	3109	1551	1386
3.0478	1648	3822	1127	3109	1551	1386
3.04814	1648	3822	1127	3109	1551	1386
3.04822	1648	3822	1127	3109	1551	1386
3.04844	1648	3822	1127	3109	1551	1386
3.04858	1648	3822	1127	3109	1551	1386
3.04862	1648	3822	1127	3110	1552	1385
3.04904	1648	3822	1127	3110	1552	1385
3.04906	1648	3822	1127	3110	1552	1385
3.04927	1648	3822	1127	3110	1552	1385
3.04937	1648	3822	1127	3110	1552	1385
3.04943	1648	3822	1127	3110	1552	1385
3.04952	1648	3822	1127	3110	1552	1385
3.04963	1648	3822	1127	3110	1552	1385
3.04966	1648	3822	1127	3110	1552	1385
3.04973	1648	3822	1127	3110	1552	1385
3.04973	1648	3822	1127	3111	1553	1384
3.04978	1649	3823	1126	3111	1553	1384
3.04984	1649	3823	1126	3111	1553	1384
3.05019	1649	3823	1126	3111	1553	1384
3.05025	1649	3823	1126	3111	1553	1384
3.05028	1649	3823	1126	3111	1553	1384
3.05042	1649	3823	1126	3112	1554	1383
3.05053	1649	3823	1126	3112	1554	1383
3.05095	1649	3823	1126	3112	1554	1383
3.05107	1649	3823	1126	3112	1554	1383
3.05139	1649	3823	1126	3111	1553	1384
3.05143	1650	3824	1125	3111	1553	1384
3.05149	1650	3824	1125	3111	1553	1384
3.05153	1650	3824	1125	3111	1553	1384
3.05162	1650	3824	1125	3112	1554	1383
3.05186	1650	3824	1125	3113	1555	1382
3.05188	1650	3824	1125	3113	1555	1382
3.05191	1650	3824	1125	3112	1554	1383
3.05194	1650	3824	1125	3112	1554	1383
3.05214	1650	3824	1125	3112	1554	1383
3.05218	1649	3824	1125	3112	1554	1383
3.05228	1649	3824	1125	3111	1554	1383
3.05247	1649	3824	1125	3111	1554	1383
3.05258	1649	3824	1125	3111	1554	1383
3.05267	1650	3825	1124	3111	1554	1383
3.0527	1650	3825	1124	3111	1554	1383
3.05283	1650	3825	1124	3110	1553	1384
3.05296	1650	3825	1124	3110	1553	1384
3.05311	1650	3825	1124	3110	1553	1384
3.05313	1649	3825	1124	3110	1553	1384
3.05327	1649	3825	1124	3110	1553	1384
3.05337	1649	3825	1124	3110	1553	1384
3.05352	1649	3825	1124	3110	1553	1384
3.05375	1649	3825	1124	3110	1553	1384
3.05376	1649	3825	1124	3110	1553	1384
3.05399	1649	3825	1124	3110	1553	1384
3.05433	1649	3825	1124	3110	1553	1384
3.05433	1648	3824	1125	3110	1553	1384
3.05453	1648	3824	1125	3110	1553	1384
3.05459	1648	3824	1125	3110	1553	1384
3.05459	1648	3824	1125	3111	1554	1383
3.05509	1648	3824	1125	3111	1554	1383
3.05515	1648	3824	1125	3112	1555	1382
3.05522	1647	3823	1126	3112	1555	1382
3.0553	1647	3823	1126	3112	1555	1382
3.05567	1647	3823	1126	3112	1555	1382
3.05581	1647	3823	1126	3112	1555	1382
3.05592	1647	3823	1126	3112	1555	1382
3.05597	1647	3823	1126	3113	1556	1381
3.05621	1647	3823	1126	3112	1555	1382
3.05624	1647	3823	1126	3112	1555	1382
3.05629	1647	3823	1126	3112	1555	1382
3.05658	1648	3823	1126	3111	1555	1382
3.05678	1649	3824	1125	3111	1555	1382
3.05684	1649	3824	1125	3110	1554	1383
3.05717	1650	3825	1124	3110	1554	1383
3.05739	1650	3825	1124	3110	1554	1383
3.0574	1650	3825	1124	3110	1554	1383
3.05755	1650	3825	1124	3110	1554	1383
3.0576	1650	3825	1124	3110	1554	1383
3.05769	1650	3825	1124	3110	1554	1383
3.0577	1650	3825	1124	3110	1554	1383
3.05773	1650	3825	1124	3110	1554	1383
3.05815	1650	3825	1124	3109	1554	1383
3.05842	1650	3825	1124	3109	1554	1383
3.05853	1650	3825	1124	3109	1554	1383
3.05884	1650	3825	1124	3110	1555	1382
3.05923	1651	3826	1123	3110	1555	1382
3.05927	1651	3826	1123	3110	1555	1382
3.05952	1651	3826	1123	3110	1555	1382
3.05965	1651	3826	1123	3110	1555	1382
3.05999	1651	3826	1123	3111	1556	1381
3.06003	1651	3826	1123	3111	1556	1381
3.06003	1651	3826	1123	3111	1556	1381
3.06005	1651	3826	1123	3111	1556	1381
3.06087	1650	3825	1124	3111	1556	1381
3.06092	1649	3824	1125	3110	1555	1382
3.06156	1650	3825	1124	3110	1555	1382
3.06165	1650	3825	1124	3110	1555	1382
3.06168	1650	3825	1124	3110	1555	1382
3.06175	1650	3825	1124	3109	1554	1383
3.0618	1650	3825	1124	3110	1555	1382
3.06209	1650	3825	1124	3110	1555	1382
3.06222	1650	3825	1124	3110	1555	1382
3.06248	1651	3826	1123	3110	1555	1382
3.0625	1651	3826	1123	3110	1555	1382
3.0625	1651	3826	1123	3109	1554	1383
3.06278	1651	3826	1123	3109	1554	1383
3.06293	1652	3827	1122	3109	1554	1383
3.06311	1652	3827	1122	3109	1554	1383
3.06314	1652	3827	1122	3109	1554	1383
3.06324	1652	3827	1122	3109	1554	1383
3.06332	1652	3827	1122	3109	1554	1383
3.06345	1652	3827	1122	3108	1553	1384
3.06354	1652	3827	1122	3108	1553	1384
3.06387	1652	3827	1122	3108	1553	1384
3.06413	1652	3827	1122	3109	1554	1383
3.06416	1652	3827	1122	3106	1551	1386
3.06429	1652	3827	1122	3106	1551	1386
3.06436	1652	3827	1122	3106	1551	1386
3.06451	1652	3827	1122	3106	1551	1386
3.06457	1652	3827	1122	3107	1552	1385
3.06468	1652	3827	1122	3107	1552	1385
3.06495	1652	3827	1122	3107	1552	1385
3.0652	1652	3827	1122	3107	1552	1385
3.06542	1652	3827	1122	3107	1552	1385
3.06577	1652	3827	1122	3108	1553	1384
3.06579	1652	3827	1122	3107	1552	1385
3.06608	1652	3827	1122	3107	1552	1385
3.06624	1652	3827	1122	3107	1552	1385
3.06646	1653	3828	1121	3107	1552	1385
3.0665	1653	3828	1121	3107	1552	1385
3.06658	1653	3828	1121	3107	1552	1385
3.06678	1653	3828	1121	3107	1552	1385
3.0672	1653	3827	1121	3107	1553	1385
3.0674	1653	3827	1121	3107	1553	1385
3.06745	1653	3827	1121	3106	1552	1386
3.06753	1653	3827	1121	3106	1552	1386
3.06797	1653	3827	1121	3106	1552	1386
3.068	1653	3827	1121	3106	1552	1386
3.06819	1653	3827	1121	3106	1552	1386
3.06822	1654	3828	1120	3106	1552	1386
3.06897	1654	3828	1120	3105	1551	1387
3.06903	1654	3828	1120	3106	1552	1386
3.06926	1654	3828	1120	3106	1552	1386
3.06928	1654	3828	1120	3107	1553	1385
3.06935	1654	3828	1120	3107	1553	1385
3.06942	1655	3829	1119	3107	1553	1385
3.06985	1655	3829	1119	3107	1553	1385
3.06985	1655	3829	1119	3107	1553	1385
3.06987	1654	3828	1120	3107	1553	1385
3.07013	1655	3829	1119	3107	1553	1385
3.07014	1655	3829	1119	3107	1553	1385
3.07019	1655	3829	1119	3108	1554	1384
3.07022	1655	3829	1119	3108	1554	1384
3.07045	1655	3829	1119	3108	1554	1384
3.07058	1655	3829	1119	3108	1554	1384
3.07067	1655	3829	1119	3108	1554	1384
3.07067	1655	3829	1119	3108	1554	1384
3.07072	1653	3827	1121	3107	1553	1385
3.07084	1654	3828	1120	3107	1553	1385
3.07089	1654	3828	1120	3107	1553	1385
3.07104	1654	3828	1120	3107	1553	1385
3.07114	1654	3828	1120	3108	1554	1384
3.07132	1654	3828	1120	3108	1554	1384
3.07141	1655	3829	1119	3108	1554	1384
3.07148	1655	3829	1119	3108	1554	1384
3.07172	1654	3828	1120	3108	1554	1384
3.07177	1654	3828	1120	3108	1554	1384
3.0723	1654	3828	1120	3109	1555	1383
3.07234	1653	3827	1121	3108	1554	1384
3.07264	1653	3827	1121	3108	1554	1384
3.07268	1653	3827	1121	3108	1554	1384
3.07312	1653	3827	1121	3108	1554	1384
3.07316	1653	3827	1121	3108	1554	1384
3.07337	1653	3827	1121	3108	1554	1384
3.07338	1653	3827	1121	3108	1554	1384
3.07346	1653	3827	1121	3108	1554	1384
3.0738	1653	3827	1121	3108	1554	1384
3.07384	1654	3827	1121	3108	1554	1384
3.07393	1654	3827	1121	3109	1555	1383
3.07401	1654	3827	1121	3107	1553	1385
3.07413	1654	3827	1121	3107	1553	1385
3.07414	1654	3827	1121	3107	1553	1385
3.07459	1654	3827	1121	3107	1553	1385
3.07475	1654	3827	1121	3107	1553	1385
3.07488	1654	3827	1121	3107	1553	1385
3.07489	1655	3828	1120	3107	1553	1385
3.07512	1655	3828	1120	3108	1554	1384
3.07516	1655	3828	1120	3108	1554	1384
3.07526	1655	3828	1120	3108	1554	1384
3.07543	1655	3828	1120	3108	1554	1384
3.07549	1655	3828	1120	3108	1554	1384
3.07552	1655	3828	1120	3108	1554	1384
3.07557	1655	3828	1120	3109	1555	1383
3.07557	1655	3828	1120	3108	1554	1384
3.07609	1656	3829	1119	3108	1554	1384
3.07609	1657	3830	1118	3108	1554	1384
3.07635	1657	3830	1118	3109	1555	1383
3.07636	1657	3830	1118	3109	1555	1383
3.07638	1658	3831	1117	3109	1555	1383
3.07638	1658	3831	1117	3109	1555	1383
3.07651	1658	3831	1117	3109	1555	1383
3.07691	1658	3831	1117	3110	1556	1382
3.07693	1658	3831	1117	3110	1556	1382
3.07696	1658	3831	1117	3111	1557	1381
3.07707	1658	3831	1117	3111	1557	1381
3.07711	1658	3831	1117	3111	1557	1381
3.0772	1658	3831	1117	3111	1557	1381
3.07724	1658	3831	1117	3107	1553	1385
3.07729	1658	3831	1117	3107	1553	1385
3.0776	1659	3832	1116	3107	1553	1385
3.07776	1659	3832	1116	3107	1553	1385
3.07777	1659	3832	1116	3107	1553	1385
3.07795	1659	3832	1116	3107	1553	1385
3.07802	1659	3832	1116	3107	1553	1385
3.07829	1659	3832	1116	3105	1551	1387
3.07833	1659	3832	1116	3106	1552	1386
3.07866	1659	3832	1116	3107	1553	1385
3.07873	1659	3832	1116	3107	1553	1385
3.07881	1659	3832	1116	3107	1553	1385
3.07883	1659	3832	1116	3107	1553	1385
3.07883	1657	3830	1118	3107	1553	1385
3.07905	1657	3830	1118	3107	1553	1385
3.07965	1657	3830	1118	3107	1553	1385
3.0798	1656	3829	1119	3107	1553	1385
3.07991	1657	3829	1119	3106	1553	1385
3.08001	1657	3829	1119	3106	1553	1385
3.08009	1657	3829	1119	3106	1553	1385
3.08047	1657	3829	1119	3106	1553	1385
3.08105	1657	3829	1119	3106	1553	1385
3.08115	1658	3830	1118	3106	1553	1385
3.08128	1659	3831	1117	3106	1553	1385
3.08157	1659	3831	1117	3105	1552	1386
3.08168	1659	3831	1117	3105	1552	1386
3.08192	1660	3832	1116	3105	1552	1386
3.0821	1661	3833	1115	3105	1552	1386
3.08222	1661	3833	1115	3105	1552	1386
3.08253	1661	3833	1115	3105	1552	1386
3.08292	1661	3833	1115	3105	1552	1386
3.08304	1661	3833	1115	3105	1552	1386
3.08335	1661	3833	1115	3105	1552	1386
3.08335	1662	3834	1114	3105	1552	1386
3.08366	1662	3834	1114	3106	1553	1385
3.08373	1662	3834	1114	3106	1553	1385
3.08442	1662	3834	1114	3106	1553	1385
3.08455	1662	3834	1114	3106	1553	1385
3.08456	1662	3834	1114	3105	1552	1386
3.08471	1662	3834	1114	3105	1552	1386
3.08498	1663	3835	1113	3105	1552	1386
3.0851	1663	3835	1113	3105	1552	1386
3.08537	1662	3835	1113	3105	1552	1386
